censustract,state_x,county,urban,pop2010,ohu2010,groupquartersflag,numgqtrs,pctgqtrs,lilatracts_1and10,lilatracts_halfand10,lilatracts_1and20,lilatracts_vehicle,hunvflag,lowincometracts,povertyrate,medianfamilyincome,la1and10,lahalfand10,la1and20,latracts_half,latracts1,latractsvehicle_20,lapop1_10,lapop05_10,lapop1_20,lalowi1_10,lalowi05_10,lalowi1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,tractlowi,tractkids,tractseniors,tractwhite,tractblack,tractasian,tractnhopi,tractaian,tractomultir,tracthispanic,tracthunv,tractsnap,locationname,all teeth lost among adults aged >=65 years,arthritis among adults aged >=18 years,binge drinking among adults aged >=18 years,cancer (excluding skin cancer) among adults aged >=18 years,cervical cancer screening among adult women aged 21-65 years,cholesterol screening among adults aged >=18 years,chronic kidney disease among adults aged >=18 years,chronic obstructive pulmonary disease among adults aged >=18 years,coronary heart disease among adults aged >=18 years,current asthma among adults aged >=18 years,current lack of health insurance among adults aged 18-64 years,current smoking among adults aged >=18 years,diagnosed diabetes among adults aged >=18 years,"fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",high blood pressure among adults aged >=18 years,high cholesterol among adults aged >=18 years who have been screened in the past 5 years,mammography use among women aged 50-74 years,mental health not good for >=14 days among adults aged >=18 years,no leisure-time physical activity among adults aged >=18 years,obesity among adults aged >=18 years,"older adult men aged >=65 years who are up to date on a core set of clinical preventive services: flu shot past year, ppv shot ever, colorectal cancer screening","older adult women aged >=65 years who are up to date on a core set of clinical preventive services: flu shot past year, ppv shot ever, colorectal cancer screening, and mammogram past 2 years",physical health not good for >=14 days among adults aged >=18 years,sleeping less than 7 hours among adults aged >=18 years,stroke among adults aged >=18 years,taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,visits to dentist or dental clinic among adults aged >=18 years,visits to doctor for routine checkup within the past year among adults aged >=18 years,state_y,fips,mrfei,str_fips,geoid,coords
17031300700,Illinois,Cook County,1,5194,1311,0,0.0,0.0,0,0,0,0,0,1,32.7,35714.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3232.0,1879.0,230.0,1876.0,175.0,7.0,0.0,51.0,3085.0,4930.0,380.0,391.0,17031300700,21.6,17.3,20.6,3.4,74.9,72.8,3.4,6.8,5.8,10.1,46.9,23.2,13.0,40.9,27.9,29.2,77.1,17.5,39.5,37.9,18.3,17.9,17.0,39.1,3.2,62.6,41.9,67.8,IL,17031300700.0,11.11111111111111,17031300700,17031300700,"[(-87.71499899999999, 41.851662999999995), (-87.71377799999999, 41.851676999999995), (-87.713627, 41.851679), (-87.71242199999999, 41.851707), (-87.71114299999999, 41.851991), (-87.710128, 41.851706), (-87.710019, 41.848076999999996), (-87.709959, 41.846261), (-87.70991, 41.844449999999995), (-87.714787, 41.844384999999996), (-87.71484099999999, 41.846221), (-87.714894, 41.848033), (-87.714978, 41.850912), (-87.71499899999999, 41.851662999999995)]"
17031300800,Illinois,Cook County,1,4610,1193,0,0.0,0.0,0,0,0,0,0,1,42.0,27128.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2958.0,1675.0,228.0,1756.0,117.0,4.0,0.0,59.0,2674.0,4416.0,262.0,553.0,17031300800,25.9,19.6,19.0,3.5,71.6,71.9,4.0,8.4,7.1,10.9,50.8,26.8,15.6,38.1,29.7,30.7,76.4,19.7,45.1,41.5,15.8,16.8,20.2,41.0,3.9,63.9,35.2,68.0,IL,17031300800.0,6.896551724137931,17031300800,17031300800,"[(-87.710128, 41.851706), (-87.705255, 41.851765), (-87.705148, 41.84814), (-87.70504, 41.844518), (-87.70991, 41.844449999999995), (-87.709959, 41.846261), (-87.710019, 41.848076999999996), (-87.710128, 41.851706)]"
17031300900,Illinois,Cook County,1,5050,1315,0,12.0,0.24,0,0,0,0,0,1,37.2,30000.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3124.0,1887.0,212.0,2153.0,99.0,2.0,0.0,71.0,2725.0,4876.0,256.0,445.0,17031300900,24.2,18.4,19.8,3.4,73.7,72.6,3.7,7.5,6.5,10.4,49.2,25.2,14.4,39.2,28.4,29.6,76.4,18.3,42.4,40.1,16.8,17.6,18.5,40.1,3.5,62.6,37.9,67.6,IL,17031300900.0,6.451612903225806,17031300900,17031300900,"[(-87.705255, 41.851765), (-87.70281299999999, 41.851799), (-87.70158099999999, 41.851818), (-87.700364, 41.851838), (-87.70019599999999, 41.846395), (-87.700148, 41.844612999999995), (-87.702584, 41.844552), (-87.70504, 41.844518), (-87.705148, 41.84814), (-87.705255, 41.851765)]"
17031301100,Illinois,Cook County,1,2617,730,0,0.0,0.0,0,0,0,0,0,1,31.7,30491.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1639.0,922.0,152.0,1165.0,124.0,9.0,1.0,31.0,1287.0,2369.0,215.0,272.0,17031301100,18.9,17.8,20.5,3.7,76.1,74.0,3.4,6.5,5.9,9.9,42.1,21.7,12.9,45.0,28.6,29.5,77.9,16.6,37.7,37.9,18.8,19.1,16.0,38.9,3.2,64.3,44.8,69.2,IL,17031301100.0,3.5714285714285716,17031301100,17031301100,"[(-87.700364, 41.851838), (-87.699089, 41.851853), (-87.69897999999999, 41.848157), (-87.698697, 41.847864), (-87.69533299999999, 41.847882999999996), (-87.694741, 41.847469), (-87.694711, 41.846458), (-87.694661, 41.844701), (-87.69521499999999, 41.844691999999995), (-87.700148, 41.844612999999995), (-87.70019599999999, 41.846395), (-87.700364, 41.851838)]"
17031301200,Illinois,Cook County,1,4012,1112,0,20.0,0.5,0,0,0,0,0,1,34.5,31944.0,0,0,0,0,0,0,,94.0,,,49.0,,94.0,2.33,49.0,1.23,32.0,0.8,6.0,0.15,40.0,1.0,42.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.29,49.0,1.21,8.0,0.7,13.0,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,2714.0,1331.0,233.0,1691.0,236.0,4.0,0.0,34.0,2047.0,3642.0,248.0,512.0,17031301200,22.4,19.2,19.4,3.8,74.1,73.3,3.8,7.5,6.7,10.2,44.7,23.9,14.6,41.9,30.7,30.9,77.6,17.7,41.0,40.0,17.9,17.3,17.9,40.1,3.7,65.9,40.4,69.4,IL,17031301200.0,12.903225806451612,17031301200,17031301200,"[(-87.69544599999999, 41.851901999999995), (-87.69054299999999, 41.851969), (-87.687952, 41.852008999999995), (-87.687615, 41.844794), (-87.690339, 41.844756), (-87.694661, 41.844701), (-87.694711, 41.846458), (-87.694741, 41.847469), (-87.69533299999999, 41.847882999999996), (-87.695371, 41.849171999999996), (-87.695398, 41.85008), (-87.69544599999999, 41.851901999999995)]"
17031301600,Illinois,Cook County,1,4654,1202,0,8.0,0.17,0,0,0,0,0,1,32.8,31932.0,0,0,0,0,0,0,,382.0,,,230.0,,382.0,8.21,230.0,4.95,134.0,2.88,19.0,0.41,131.0,2.81,4.0,0.08,0.0,0.0,0.0,0.0,12.0,0.27,235.0,5.06,371.0,7.97,9.0,0.74,38.0,3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,3078.0,1542.0,268.0,2141.0,42.0,0.0,0.0,99.0,2372.0,4557.0,197.0,485.0,17031301600,18.8,17.5,20.7,3.7,76.8,74.4,3.4,6.4,5.9,9.5,45.2,21.3,13.1,42.8,28.0,29.7,77.5,16.3,38.3,37.4,18.9,19.1,16.3,38.5,3.2,63.9,44.4,68.4,IL,17031301600.0,16.666666666666668,17031301600,17031301600,"[(-87.714787, 41.844384999999996), (-87.70991, 41.844449999999995), (-87.7099, 41.843996999999995), (-87.709811, 41.840798), (-87.70971399999999, 41.837145), (-87.71459399999999, 41.837056), (-87.714693, 41.840722), (-87.71474099999999, 41.842551), (-87.714787, 41.844384999999996)]"
17031301701,Illinois,Cook County,1,4381,1136,0,0.0,0.0,0,0,0,0,0,1,35.2,35578.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2534.0,1345.0,254.0,2199.0,36.0,7.0,0.0,50.0,2089.0,4323.0,265.0,414.0,17031301701,19.5,17.9,20.7,3.6,75.4,74.2,3.6,6.6,6.3,9.3,45.8,22.1,13.9,43.3,27.8,29.4,78.3,16.5,39.5,39.2,18.1,18.2,16.7,39.3,3.3,63.4,42.1,68.3,,,,,17031301701,"[(-87.724553, 41.844255), (-87.72089199999999, 41.844299), (-87.719674, 41.844317), (-87.714787, 41.844384999999996), (-87.71474099999999, 41.842551), (-87.714693, 41.840722), (-87.718355, 41.840664), (-87.720787, 41.840624), (-87.72444999999999, 41.840565999999995), (-87.724499, 41.84241), (-87.724553, 41.844255)]"
17031301702,Illinois,Cook County,1,4045,1011,0,0.0,0.0,0,1,0,0,0,1,20.2,42733.0,0,1,0,1,0,0,,528.0,,,395.0,,528.0,13.05,395.0,9.77,184.0,4.55,23.0,0.57,264.0,6.53,7.0,0.17,0.0,0.0,0.0,0.0,6.0,0.15,251.0,6.19,511.0,12.62,10.0,0.96,35.0,3.45,,,,,,,,,,,,,,,,,,,,,,,,,,,3091.0,1418.0,181.0,2113.0,15.0,7.0,3.0,86.0,1821.0,3936.0,194.0,264.0,17031301702,17.2,16.5,21.5,3.5,77.2,74.7,3.1,5.8,5.2,9.3,43.6,20.6,12.0,44.3,26.4,28.4,77.9,15.7,37.2,36.9,19.0,18.8,14.9,38.5,2.8,62.4,46.3,68.2,,,,,17031301702,"[(-87.72444999999999, 41.840565999999995), (-87.720787, 41.840624), (-87.718355, 41.840664), (-87.714693, 41.840722), (-87.71459399999999, 41.837056), (-87.71703099999999, 41.837012), (-87.720689, 41.836946), (-87.721909, 41.836925), (-87.724351, 41.836881999999996), (-87.72444999999999, 41.840565999999995)]"
17031301801,Illinois,Cook County,1,4005,1032,0,4.0,0.1,0,0,0,0,0,1,23.1,36275.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2146.0,1365.0,217.0,1789.0,53.0,12.0,0.0,55.0,2096.0,3887.0,91.0,351.0,17031301801,19.0,18.1,20.2,3.8,76.3,75.4,3.4,6.5,5.9,9.5,44.4,21.5,13.4,44.0,28.4,30.1,77.9,16.3,39.5,38.0,18.7,18.8,16.5,38.7,3.2,64.7,44.2,68.9,,,,,17031301801,"[(-87.739198, 41.845473), (-87.731115, 41.847314), (-87.731043, 41.844162999999995), (-87.73185099999999, 41.844152), (-87.731188, 41.842321), (-87.73113599999999, 41.840483), (-87.731083, 41.838648), (-87.731691, 41.83864), (-87.73163799999999, 41.836802), (-87.732855, 41.836786), (-87.734072, 41.836773), (-87.73915199999999, 41.836718), (-87.738908, 41.837137), (-87.739198, 41.845473)]"
17031301802,Illinois,Cook County,1,3518,925,0,1.0,0.03,0,0,0,0,0,1,24.3,36150.0,0,0,0,0,0,0,,4.0,,,3.0,,4.0,0.11,3.0,0.09,1.0,0.03,0.0,0.0,1.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.07,4.0,0.1,0.0,0.02,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,2459.0,1140.0,186.0,1549.0,76.0,13.0,0.0,51.0,1829.0,3403.0,157.0,269.0,17031301802,19.5,17.3,20.8,3.5,75.3,73.9,3.4,6.4,5.9,9.6,45.6,21.7,13.1,43.0,27.9,29.4,77.3,16.5,39.1,37.7,18.0,18.2,16.2,38.8,3.1,63.7,43.6,68.2,,,,,17031301802,"[(-87.73185099999999, 41.844152), (-87.731043, 41.844162999999995), (-87.731115, 41.847314), (-87.7279, 41.84803), (-87.724685, 41.848774), (-87.72465199999999, 41.84791), (-87.724615, 41.846084999999995), (-87.724553, 41.844255), (-87.724499, 41.84241), (-87.731188, 41.842321), (-87.73185099999999, 41.844152)]"
17031301803,Illinois,Cook County,1,5357,1326,0,0.0,0.0,0,0,0,0,0,1,28.3,39545.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2955.0,1867.0,268.0,2653.0,40.0,8.0,1.0,53.0,2602.0,5236.0,279.0,459.0,17031301803,18.0,16.6,21.4,3.5,76.4,74.1,3.2,6.0,5.4,9.5,45.4,21.2,12.2,44.4,26.7,28.6,77.1,16.1,37.8,36.8,19.0,19.0,15.2,38.4,2.9,62.5,44.7,67.9,,,,,17031301803,"[(-87.731691, 41.83864), (-87.731083, 41.838648), (-87.73113599999999, 41.840483), (-87.731188, 41.842321), (-87.724499, 41.84241), (-87.72444999999999, 41.840565999999995), (-87.724351, 41.836881999999996), (-87.72921199999999, 41.836827), (-87.73163799999999, 41.836802), (-87.731691, 41.83864)]"
17031310200,Illinois,Cook County,1,1336,572,0,60.0,4.49,0,0,0,0,0,0,13.9,70000.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,231.0,101.0,782.0,88.0,39.0,0.0,21.0,406.0,794.0,141.0,59.0,17031310200,7.4,14.3,25.0,4.2,83.3,80.7,2.2,3.7,3.8,8.0,20.3,13.4,7.6,58.7,23.2,25.9,80.9,10.9,20.7,28.5,28.4,26.5,8.7,33.7,1.9,64.0,67.1,70.7,IL,17031310200.0,14.285714285714286,17031310200,17031310200,"[(-87.646706, 41.859911), (-87.64446799999999, 41.859953999999995), (-87.64193999999999, 41.859984), (-87.641706, 41.852764), (-87.644465, 41.852669), (-87.645415, 41.852661999999995), (-87.646495, 41.852647), (-87.646706, 41.859911)]"
17031310300,Illinois,Cook County,1,1697,644,0,0.0,0.0,0,1,0,0,0,1,21.5,56750.0,0,1,0,1,0,0,,961.0,,,436.0,,961.0,56.61,436.0,25.72,259.0,15.27,65.0,3.84,393.0,23.14,41.0,2.43,25.0,1.45,0.0,0.0,24.0,1.39,479.0,28.2,762.0,44.91,96.0,14.96,64.0,9.92,,,,,,,,,,,,,,,,,,,,,,,,,,,819.0,386.0,116.0,830.0,69.0,59.0,3.0,30.0,706.0,1147.0,205.0,136.0,17031310300,9.9,14.6,24.3,3.9,80.7,78.4,2.4,4.3,4.1,8.7,26.1,16.0,8.5,55.6,22.4,25.4,78.9,13.1,24.7,30.0,25.7,25.2,10.5,35.0,2.1,62.5,61.0,69.6,IL,17031310300.0,13.043478260869565,17031310300,17031310300,"[(-87.651568, 41.858022), (-87.650941, 41.859851), (-87.65082199999999, 41.859853), (-87.646706, 41.859911), (-87.646495, 41.852647), (-87.651411, 41.852575), (-87.651568, 41.858022)]"
17031310400,Illinois,Cook County,1,1332,527,0,0.0,0.0,0,0,0,0,1,0,10.8,82583.0,0,1,0,1,0,1,,1332.0,,,522.0,,1332.0,100.0,522.0,39.2,332.0,24.92,101.0,7.58,668.0,50.15,74.0,5.56,31.0,2.33,0.0,0.0,26.0,1.95,533.0,40.02,991.0,74.4,156.0,29.69,41.0,7.85,,,,,,,,,,,,,,,,,,,,,,,,,,,463.0,332.0,101.0,668.0,74.0,31.0,0.0,26.0,533.0,991.0,155.0,41.0,17031310400,8.9,14.5,23.5,3.9,82.7,78.8,2.4,4.1,4.0,8.4,25.9,14.9,8.7,57.9,23.7,26.3,80.5,12.0,24.6,30.5,24.5,24.2,10.1,34.7,2.1,63.5,62.1,70.4,IL,17031310400.0,7.142857142857143,17031310400,17031310400,"[(-87.65343399999999, 41.859812), (-87.650941, 41.859851), (-87.651568, 41.858022), (-87.651411, 41.852575), (-87.65305099999999, 41.852545), (-87.65338799999999, 41.857997), (-87.65343399999999, 41.859812)]"
17031310500,Illinois,Cook County,1,1700,559,0,6.0,0.35,0,1,0,1,1,1,16.2,55074.0,0,1,0,1,0,1,,1351.0,,,545.0,,1351.0,79.45,545.0,32.04,359.0,21.09,109.0,6.4,571.0,33.6,37.0,2.19,5.0,0.29,0.0,0.0,23.0,1.33,714.0,42.03,1192.0,70.11,142.0,25.37,76.0,13.66,,,,,,,,,,,,,,,,,,,,,,,,,,,603.0,453.0,134.0,712.0,46.0,8.0,0.0,25.0,909.0,1498.0,169.0,91.0,17031310500,10.1,15.2,23.3,3.9,79.9,79.1,2.7,4.4,4.5,8.4,32.1,15.7,10.0,53.7,24.2,26.9,79.1,12.6,28.1,32.3,24.0,24.0,11.1,35.5,2.3,64.1,58.2,70.0,IL,17031310500.0,14.285714285714286,17031310500,17031310500,"[(-87.656429, 41.857952999999995), (-87.65338799999999, 41.857997), (-87.65305099999999, 41.852545), (-87.65627599999999, 41.852483), (-87.65637, 41.856136), (-87.656429, 41.857952999999995)]"
17031310600,Illinois,Cook County,1,5868,2155,0,216.0,3.68,0,0,0,0,0,1,26.2,44578.0,0,0,0,0,0,0,,451.0,,,199.0,,451.0,7.69,199.0,3.4,78.0,1.32,71.0,1.2,186.0,3.16,79.0,1.35,16.0,0.28,0.0,0.0,13.0,0.22,157.0,2.68,288.0,4.91,91.0,4.2,51.0,2.39,,,,,,,,,,,,,,,,,,,,,,,,,,,2499.0,1364.0,437.0,2695.0,404.0,87.0,2.0,65.0,2615.0,4590.0,912.0,500.0,17031310600,15.3,16.6,22.1,3.8,77.3,75.6,3.1,5.6,5.4,9.2,33.3,18.9,11.5,49.5,27.8,28.9,79.3,14.5,31.3,34.3,21.5,21.2,13.1,36.8,2.9,65.8,52.2,69.9,IL,17031310600.0,17.857142857142858,17031310600,17031310600,"[(-87.663808, 41.859646999999995), (-87.65647899999999, 41.859764999999996), (-87.65343399999999, 41.859812), (-87.65338799999999, 41.857997), (-87.656429, 41.857952999999995), (-87.65637, 41.856136), (-87.65627599999999, 41.852483), (-87.663614, 41.85238), (-87.663715, 41.856021), (-87.663763, 41.857835), (-87.663808, 41.859646999999995)]"
17031310700,Illinois,Cook County,1,1692,602,0,32.0,1.89,0,0,0,0,0,1,29.6,44231.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.0,437.0,137.0,805.0,26.0,16.0,3.0,36.0,806.0,1435.0,215.0,86.0,17031310700,15.1,16.7,22.6,4.1,79.1,77.0,3.1,5.5,5.7,8.6,34.9,18.1,11.2,49.2,26.5,28.4,79.8,14.0,31.3,33.8,24.2,20.3,13.2,36.5,2.9,64.9,52.8,69.4,IL,17031310700.0,17.391304347826086,17031310700,17031310700,"[(-87.666198, 41.859607), (-87.663808, 41.859646999999995), (-87.663763, 41.857835), (-87.663715, 41.856021), (-87.663614, 41.85238), (-87.666024, 41.852331), (-87.666095, 41.855973999999996), (-87.66613799999999, 41.857794), (-87.666198, 41.859607)]"
17031310800,Illinois,Cook County,1,4516,1417,0,1.0,0.02,0,0,0,0,0,1,10.7,60000.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1826.0,1311.0,337.0,2018.0,107.0,26.0,0.0,84.0,2281.0,3978.0,495.0,236.0,17031310800,12.1,15.6,22.8,4.0,79.9,77.5,2.8,4.7,4.7,8.7,33.7,16.3,10.2,52.3,24.8,27.3,78.1,13.3,29.3,32.5,23.8,23.3,11.8,35.7,2.4,63.4,56.7,69.7,IL,17031310800.0,21.05263157894737,17031310800,17031310800,"[(-87.671143, 41.859542), (-87.666198, 41.859607), (-87.66613799999999, 41.857794), (-87.666095, 41.855973999999996), (-87.666024, 41.852331), (-87.67093799999999, 41.852247999999996), (-87.67099499999999, 41.854076), (-87.671048, 41.855903), (-87.67109699999999, 41.857724), (-87.671143, 41.859542)]"
17031310900,Illinois,Cook County,1,5123,1649,0,0.0,0.0,0,0,0,0,0,1,25.6,36128.0,0,0,0,0,0,0,,102.0,,,53.0,,102.0,1.99,53.0,1.04,32.0,0.63,10.0,0.19,21.0,0.41,4.0,0.07,0.0,0.0,0.0,0.0,1.0,0.02,76.0,1.49,94.0,1.83,6.0,0.34,5.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,2736.0,1505.0,298.0,2200.0,105.0,45.0,0.0,71.0,2702.0,4468.0,378.0,283.0,17031310900,14.3,16.2,22.3,3.7,78.1,76.3,2.9,5.5,5.0,9.1,36.2,19.0,11.0,49.0,25.2,27.6,78.1,14.9,32.1,34.5,22.1,21.7,13.7,37.2,2.7,62.9,51.5,68.8,IL,17031310900.0,18.91891891891892,17031310900,17031310900,"[(-87.678491, 41.858942), (-87.676042, 41.859286), (-87.673599, 41.859517), (-87.671143, 41.859542), (-87.67109699999999, 41.857724), (-87.671048, 41.855903), (-87.67099499999999, 41.854076), (-87.67093799999999, 41.852247999999996), (-87.67584, 41.852176), (-87.678293, 41.852137), (-87.67831799999999, 41.85306), (-87.67835699999999, 41.854534), (-87.678417, 41.856722), (-87.678455, 41.858484), (-87.678491, 41.858942)]"
17031320100,Illinois,Cook County,1,10848,6680,0,257.0,2.37,0,0,0,0,0,0,7.5,165688.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1609.0,684.0,1329.0,7495.0,780.0,2072.0,5.0,28.0,468.0,727.0,3473.0,0.0,17031320100,3.6,14.8,24.8,5.3,83.6,84.5,1.8,2.9,3.2,7.5,8.6,8.5,5.3,71.9,20.6,24.9,81.4,8.2,12.6,20.7,38.5,34.3,5.9,30.4,1.6,68.4,79.0,73.3,IL,17031320100.0,2.2222222222222223,17031320100,17031320100,"[(-87.62800399999999, 41.887505999999995), (-87.625243, 41.888856), (-87.624355, 41.888929999999995), (-87.62274, 41.888863), (-87.620464, 41.888585), (-87.617589, 41.888456), (-87.6137871358317, 41.8883184500079), (-87.61379820306661, 41.88806746436801), (-87.613804, 41.887935999999996), (-87.612781, 41.887851999999995), (-87.61310403064569, 41.884388981289604), (-87.61317799999999, 41.883596), (-87.616537, 41.882396), (-87.61650550739289, 41.8809135350739), (-87.622896, 41.880846), (-87.623009, 41.880843999999996), (-87.624296, 41.882118999999996), (-87.62780599999999, 41.882042), (-87.627911, 41.884491), (-87.62800399999999, 41.887505999999995)]"
17031320400,Illinois,Cook County,1,2518,302,1,2021.0,80.26,0,0,0,0,0,0,10.5,250001.0,0,0,0,0,0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,127.0,41.0,52.0,1777.0,444.0,144.0,2.0,11.0,140.0,202.0,243.0,0.0,17031320400,6.1,6.2,31.4,1.7,73.9,70.5,0.9,2.2,1.2,9.8,11.5,9.9,2.2,67.5,10.2,12.1,79.3,13.6,12.2,17.7,33.3,33.3,4.7,31.5,0.7,41.5,76.2,70.0,IL,17031320400.0,1.1450381679389312,17031320400,17031320400,"[(-87.62780599999999, 41.882042), (-87.624296, 41.882118999999996), (-87.623009, 41.880843999999996), (-87.622896, 41.880846), (-87.61650550739289, 41.8809135350739), (-87.6163432588477, 41.8732759400953), (-87.62272899999999, 41.873182), (-87.624135, 41.873162), (-87.62431099999999, 41.874452999999995), (-87.627541, 41.874373), (-87.627652, 41.87693), (-87.62771, 41.879462), (-87.62780599999999, 41.882042)]"
17031320600,Illinois,Cook County,1,4256,2280,0,610.0,14.33,0,0,0,0,0,0,14.9,152730.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,943.0,230.0,281.0,2633.0,696.0,697.0,1.0,4.0,225.0,252.0,1125.0,95.0,17031320600,4.9,12.1,25.7,3.8,82.6,80.8,1.6,2.7,2.5,8.4,9.6,9.8,4.9,69.4,18.1,20.9,82.4,10.0,13.5,21.7,34.7,31.5,6.0,32.3,1.4,64.0,76.0,72.3,IL,17031320600.0,1.9047619047619047,17031320600,17031320600,"[(-87.627541, 41.874373), (-87.62431099999999, 41.874452999999995), (-87.624135, 41.873162), (-87.62272899999999, 41.873182), (-87.6163432588477, 41.8732759400953), (-87.61631377890708, 41.8718882182731), (-87.61625099999999, 41.868933), (-87.61526471827979, 41.8687352882739), (-87.61817099999999, 41.868387999999996), (-87.621166, 41.867584), (-87.62267299999999, 41.867562), (-87.627338, 41.867477), (-87.627399, 41.869237), (-87.62746899999999, 41.872304), (-87.627541, 41.874373)]"
17031330100,Illinois,Cook County,1,16735,9751,0,307.0,1.83,0,0,0,0,0,0,9.1,174967.0,0,0,0,0,0,0,0.0,478.0,0.0,0.0,193.0,0.0,478.0,2.86,193.0,1.15,53.0,0.32,23.0,0.14,281.0,1.68,71.0,0.42,94.0,0.56,0.0,0.0,1.0,0.0,31.0,0.19,35.0,0.21,50.0,0.51,23.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3573.0,1862.0,1292.0,9110.0,4406.0,2420.0,7.0,23.0,769.0,1015.0,1830.0,1015.0,17031330100,5.7,14.1,24.8,4.4,85.8,84.4,1.8,2.9,2.9,8.2,10.0,10.8,5.9,68.9,21.4,22.9,83.5,9.2,14.6,24.6,33.5,29.3,6.5,33.7,1.8,66.5,74.8,73.1,IL,17031330100.0,5.454545454545454,17031330100,17031330100,"[(-87.627338, 41.867477), (-87.62267299999999, 41.867562), (-87.621166, 41.867584), (-87.61817099999999, 41.868387999999996), (-87.61526471827979, 41.8687352882739), (-87.6138980141639, 41.868461316421495), (-87.60585499999999, 41.866848999999995), (-87.606523, 41.853201999999996), (-87.610502, 41.851906), (-87.6101807950857, 41.849868547155005), (-87.612381, 41.849095), (-87.612845, 41.850533999999996), (-87.613366, 41.848597999999996), (-87.617779, 41.848448999999995), (-87.61883999999999, 41.849779), (-87.61894199999999, 41.850854999999996), (-87.618104, 41.851057999999995), (-87.61791199999999, 41.85124), (-87.617577, 41.853010999999995), (-87.61773699999999, 41.853021999999996), (-87.619041, 41.853002), (-87.626363, 41.852914999999996), (-87.62709, 41.852942999999996), (-87.62711399999999, 41.85425), (-87.627146, 41.855447), (-87.627102, 41.856764), (-87.627202, 41.860744), (-87.62728, 41.864053999999996), (-87.627338, 41.867477)]"
