CensusTract,State,County,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
17031460200,Illinois,Cook County,1,2385,776,0,6.0,0.25,0,1,0,0,0,1,39.5,33813.0,0,1,0,1,0,0,,737.0,,,563.0,,737.0,30.91,563.0,23.59,235.0,9.87,55.0,2.31,147.0,6.18,406.0,17.03,2.0,0.07,0.0,0.0,7.0,0.31,175.0,7.32,323.0,13.56,83.0,10.67,102.0,13.15,,,,,,,,,,,,,,,,,,,,,,,,,,,1730.0,762.0,183.0,596.0,1128.0,7.0,0.0,24.0,630.0,1184.0,283.0,347.0
17031460301,Illinois,Cook County,1,3404,1068,0,0.0,0.0,0,0,0,0,0,1,34.0,39219.0,0,0,0,0,0,0,,71.0,,,41.0,,71.0,2.08,41.0,1.21,16.0,0.47,16.0,0.47,1.0,0.04,69.0,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,2.0,0.05,9.0,0.83,9.0,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,1988.0,1034.0,315.0,457.0,2302.0,13.0,8.0,10.0,614.0,966.0,240.0,312.0
17031460302,Illinois,Cook County,1,3803,1261,0,0.0,0.0,0,0,0,0,0,1,37.9,28067.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2434.0,1159.0,395.0,130.0,3464.0,0.0,0.0,6.0,203.0,267.0,372.0,493.0
17031460400,Illinois,Cook County,1,3705,1388,0,6.0,0.16,0,1,0,0,0,1,21.5,54087.0,0,1,0,1,0,0,,698.0,,,287.0,,698.0,18.85,287.0,7.74,157.0,4.24,117.0,3.15,11.0,0.3,665.0,17.96,0.0,0.0,0.0,0.0,4.0,0.11,18.0,0.48,11.0,0.3,78.0,5.61,79.0,5.67,,,,,,,,,,,,,,,,,,,,,,,,,,,1412.0,890.0,567.0,57.0,3551.0,1.0,0.0,13.0,83.0,84.0,313.0,364.0
17031460500,Illinois,Cook County,1,5789,2360,0,0.0,0.0,0,1,0,1,1,1,7.9,53839.0,0,1,0,1,0,1,,4890.0,,,1862.0,,4890.0,84.47,1862.0,32.16,1027.0,17.73,944.0,16.31,48.0,0.83,4706.0,81.3,21.0,0.36,1.0,0.02,10.0,0.18,103.0,1.78,63.0,1.09,429.0,18.19,360.0,15.24,,,,,,,,,,,,,,,,,,,,,,,,,,,1685.0,1230.0,1161.0,56.0,5570.0,22.0,2.0,14.0,125.0,70.0,655.0,426.0
17031460600,Illinois,Cook County,1,1183,371,0,6.0,0.51,0,0,0,0,0,1,19.4,38587.0,0,0,0,0,0,0,,284.0,,,170.0,,284.0,24.03,170.0,14.38,73.0,6.18,47.0,4.01,10.0,0.81,251.0,21.2,0.0,0.0,0.0,0.0,0.0,0.0,24.0,2.02,20.0,1.7,33.0,8.91,35.0,9.44,,,,,,,,,,,,,,,,,,,,,,,,,,,603.0,363.0,115.0,106.0,906.0,2.0,0.0,3.0,166.0,243.0,118.0,125.0
17031460700,Illinois,Cook County,1,3314,1001,0,63.0,1.9,0,0,0,0,0,1,45.1,24236.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1705.0,1326.0,177.0,742.0,1779.0,4.0,8.0,18.0,763.0,1488.0,320.0,507.0
17031461000,Illinois,Cook County,1,1496,737,0,92.0,6.15,0,0,0,0,0,1,30.9,44615.0,0,0,0,0,0,0,,14.0,,,11.0,,14.0,0.94,11.0,0.72,2.0,0.11,5.0,0.3,0.0,0.0,11.0,0.72,0.0,0.0,0.0,0.0,0.0,0.01,3.0,0.22,3.0,0.2,4.0,0.52,3.0,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,980.0,295.0,511.0,298.0,926.0,5.0,0.0,13.0,254.0,520.0,498.0,406.0
17031470100,Illinois,Cook County,1,2916,1077,0,0.0,0.0,0,1,0,1,1,1,17.7,49259.0,0,1,0,1,0,1,,2751.0,,,1128.0,,2751.0,94.36,1128.0,38.68,745.0,25.55,491.0,16.85,20.0,0.69,2695.0,92.43,0.0,0.0,0.0,0.0,2.0,0.07,34.0,1.17,20.0,0.69,406.0,37.66,350.0,32.46,,,,,,,,,,,,,,,,,,,,,,,,,,,955.0,796.0,513.0,20.0,2860.0,0.0,0.0,2.0,34.0,20.0,408.0,359.0
17031480100,Illinois,Cook County,1,2033,899,0,0.0,0.0,0,0,0,0,1,0,6.9,79300.0,0,1,0,1,0,1,,1343.0,,,307.0,,1343.0,66.04,307.0,15.09,211.0,10.38,381.0,18.74,10.0,0.49,1307.0,64.27,2.0,0.1,0.0,0.0,3.0,0.15,21.0,1.03,13.0,0.64,117.0,13.0,74.0,8.19,,,,,,,,,,,,,,,,,,,,,,,,,,,479.0,315.0,595.0,11.0,1977.0,9.0,0.0,5.0,31.0,19.0,145.0,112.0
17031480200,Illinois,Cook County,1,1229,562,0,0.0,0.0,0,0,0,0,0,1,15.8,54167.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,239.0,271.0,6.0,1196.0,1.0,0.0,3.0,23.0,19.0,140.0,98.0
17031480300,Illinois,Cook County,1,1468,571,0,4.0,0.27,0,1,0,1,1,1,24.7,56750.0,0,1,0,1,0,1,,741.0,,,303.0,,741.0,50.49,303.0,20.64,159.0,10.86,172.0,11.74,7.0,0.48,712.0,48.53,0.0,0.0,0.0,0.0,0.0,0.01,21.0,1.46,16.0,1.11,113.0,19.85,64.0,11.26,,,,,,,,,,,,,,,,,,,,,,,,,,,450.0,346.0,302.0,10.0,1424.0,0.0,0.0,1.0,33.0,22.0,198.0,114.0
17031480400,Illinois,Cook County,1,5876,2352,0,0.0,0.0,0,1,0,1,1,1,12.5,55087.0,0,1,0,1,0,1,,2728.0,,,836.0,,2728.0,46.42,836.0,14.23,459.0,7.82,851.0,14.48,16.0,0.27,2656.0,45.21,2.0,0.03,0.0,0.0,2.0,0.03,52.0,0.89,31.0,0.53,172.0,7.32,259.0,11.02,,,,,,,,,,,,,,,,,,,,,,,,,,,2259.0,1118.0,1526.0,58.0,5695.0,8.0,0.0,8.0,107.0,91.0,332.0,492.0
17031480500,Illinois,Cook County,1,3206,1130,0,0.0,0.0,0,1,0,0,0,1,20.7,53333.0,0,1,0,1,0,0,,669.0,,,293.0,,669.0,20.88,293.0,9.15,132.0,4.12,154.0,4.81,33.0,1.03,612.0,19.1,0.0,0.0,0.0,0.0,2.0,0.06,22.0,0.68,49.0,1.54,60.0,5.33,69.0,6.06,,,,,,,,,,,,,,,,,,,,,,,,,,,1360.0,790.0,515.0,253.0,2693.0,8.0,0.0,7.0,245.0,418.0,293.0,310.0
17031490300,Illinois,Cook County,1,2033,885,0,0.0,0.0,0,1,0,1,1,1,18.9,66389.0,0,1,0,1,0,1,,2031.0,,,746.0,,2031.0,99.92,746.0,36.71,413.0,20.3,438.0,21.53,9.0,0.44,1990.0,97.91,1.0,0.05,0.0,0.0,1.0,0.05,30.0,1.47,11.0,0.54,148.0,16.7,188.0,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,859.0,413.0,438.0,9.0,1992.0,1.0,0.0,1.0,30.0,11.0,140.0,188.0
17031490400,Illinois,Cook County,1,1059,412,0,0.0,0.0,0,1,0,0,0,1,5.6,64236.0,0,1,0,1,0,0,52.0,1059.0,52.0,10.0,212.0,10.0,1059.0,100.0,212.0,20.05,258.0,24.36,201.0,18.98,4.0,0.38,1052.0,99.34,0.0,0.0,0.0,0.0,2.0,0.19,1.0,0.09,2.0,0.19,82.0,19.88,64.0,15.43,52.0,4.88,10.0,0.98,9.0,0.84,6.0,0.6,0.0,0.0,52.0,4.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.02,3.0,0.79,155.0,258.0,201.0,4.0,1052.0,0.0,0.0,2.0,1.0,2.0,67.0,52.0
17031490500,Illinois,Cook County,1,2242,767,0,291.0,12.98,0,0,0,0,0,0,19.6,68400.0,0,1,0,1,0,0,,1860.0,,,619.0,,1860.0,82.97,619.0,27.62,316.0,14.09,314.0,14.02,29.0,1.3,1783.0,79.53,4.0,0.18,4.0,0.19,3.0,0.13,37.0,1.64,13.0,0.6,77.0,10.1,202.0,26.35,,,,,,,,,,,,,,,,,,,,,,,,,,,620.0,371.0,400.0,37.0,2142.0,7.0,5.0,3.0,48.0,22.0,89.0,234.0
17031490600,Illinois,Cook County,1,1562,574,0,4.0,0.26,1,1,1,0,0,1,16.3,43782.0,1,1,1,1,1,0,605.0,1562.0,605.0,289.0,747.0,289.0,1562.0,100.0,747.0,47.8,367.0,23.5,323.0,20.68,2.0,0.13,1519.0,97.25,2.0,0.13,0.0,0.0,5.0,0.32,34.0,2.18,22.0,1.41,81.0,14.03,222.0,38.67,605.0,38.73,289.0,18.51,134.0,8.57,128.0,8.21,1.0,0.06,582.0,37.26,2.0,0.13,0.0,0.0,5.0,0.32,15.0,0.96,8.0,0.51,31.0,5.31,84.0,14.65,716.0,367.0,323.0,2.0,1519.0,2.0,0.0,5.0,34.0,22.0,78.0,215.0
17031490700,Illinois,Cook County,1,3085,980,0,0.0,0.0,0,1,0,1,1,1,22.3,54706.0,0,1,0,1,0,1,,2813.0,,,1276.0,,2813.0,91.18,1276.0,41.36,698.0,22.62,521.0,16.88,5.0,0.16,2768.0,89.72,0.0,0.0,0.0,0.0,6.0,0.19,34.0,1.11,23.0,0.75,179.0,18.29,324.0,33.05,,,,,,,,,,,,,,,,,,,,,,,,,,,1234.0,780.0,560.0,6.0,3036.0,0.0,0.0,6.0,37.0,26.0,181.0,323.0
17031490800,Illinois,Cook County,1,4007,1488,0,0.0,0.0,0,0,0,0,0,1,26.2,46923.0,0,0,0,0,0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1653.0,944.0,741.0,30.0,3908.0,2.0,1.0,6.0,60.0,40.0,232.0,430.0
17031490901,Illinois,Cook County,1,3891,1535,0,95.0,2.44,0,1,0,1,1,1,24.2,44890.0,0,1,0,1,0,1,,3891.0,,,1793.0,,3891.0,100.0,1793.0,46.08,966.0,24.83,552.0,14.19,21.0,0.54,3806.0,97.82,2.0,0.05,0.0,0.0,5.0,0.13,57.0,1.46,34.0,0.87,460.0,29.98,585.0,38.08,,,,,,,,,,,,,,,,,,,,,,,,,,,1693.0,966.0,552.0,21.0,3806.0,2.0,0.0,5.0,57.0,34.0,415.0,532.0
17031490902,Illinois,Cook County,1,5086,1910,0,0.0,0.0,0,1,0,1,1,1,15.3,53984.0,0,1,0,1,0,1,,1852.0,,,692.0,,1852.0,36.41,692.0,13.61,475.0,9.35,275.0,5.41,4.0,0.07,1831.0,36.0,1.0,0.01,0.0,0.0,1.0,0.03,15.0,0.3,17.0,0.34,215.0,11.28,217.0,11.35,,,,,,,,,,,,,,,,,,,,,,,,,,,1463.0,1237.0,960.0,14.0,5029.0,2.0,0.0,8.0,33.0,38.0,533.0,580.0
17031491000,Illinois,Cook County,1,5247,1545,0,4.0,0.08,0,1,0,1,1,1,48.6,35598.0,0,1,0,1,0,1,,4743.0,,,3513.0,,4743.0,90.39,3513.0,66.94,1508.0,28.73,576.0,10.98,18.0,0.34,4638.0,88.39,0.0,0.0,0.0,0.0,26.0,0.49,61.0,1.17,49.0,0.94,582.0,37.67,861.0,55.75,,,,,,,,,,,,,,,,,,,,,,,,,,,3108.0,1670.0,629.0,19.0,5134.0,0.0,0.0,26.0,68.0,51.0,476.0,687.0
17031491100,Illinois,Cook County,1,4514,1504,0,233.0,5.16,0,0,0,0,0,0,18.2,69250.0,0,1,0,1,0,0,,893.0,,,537.0,,893.0,19.78,537.0,11.9,260.0,5.77,158.0,3.49,6.0,0.14,872.0,19.31,0.0,0.0,0.0,0.0,1.0,0.02,14.0,0.31,16.0,0.35,49.0,3.27,65.0,4.29,,,,,,,,,,,,,,,,,,,,,,,,,,,1348.0,957.0,1129.0,35.0,4417.0,8.0,1.0,4.0,49.0,43.0,282.0,312.0
17031491200,Illinois,Cook County,1,2444,755,0,0.0,0.0,0,0,0,0,0,1,26.8,53750.0,0,0,0,0,0,0,,107.0,,,75.0,,107.0,4.36,75.0,3.08,42.0,1.7,7.0,0.29,0.0,0.0,105.0,4.31,0.0,0.0,0.0,0.0,1.0,0.04,0.0,0.01,0.0,0.0,6.0,0.83,7.0,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,950.0,623.0,426.0,20.0,2385.0,0.0,0.0,2.0,37.0,36.0,92.0,220.0
17031491300,Illinois,Cook County,1,2886,797,0,80.0,2.77,0,1,0,1,1,1,48.8,32667.0,0,1,0,1,0,1,,2880.0,,,2041.0,,2880.0,99.8,2041.0,70.72,885.0,30.66,315.0,10.91,23.0,0.8,2800.0,97.03,2.0,0.07,0.0,0.0,8.0,0.28,47.0,1.63,39.0,1.35,254.0,31.86,393.0,49.37,,,,,,,,,,,,,,,,,,,,,,,,,,,1806.0,886.0,316.0,23.0,2806.0,2.0,0.0,8.0,47.0,39.0,210.0,311.0
17031491400,Illinois,Cook County,1,2931,1085,0,27.0,0.92,1,1,1,1,1,1,34.7,33304.0,1,1,1,1,1,1,911.0,2931.0,911.0,576.0,2019.0,576.0,2931.0,100.0,2019.0,68.9,851.0,29.03,279.0,9.52,16.0,0.55,2863.0,97.68,0.0,0.0,1.0,0.03,7.0,0.24,44.0,1.5,40.0,1.36,412.0,37.95,591.0,54.42,911.0,31.07,576.0,19.66,283.0,9.65,95.0,3.25,5.0,0.17,880.0,30.02,0.0,0.0,0.0,0.0,3.0,0.11,23.0,0.78,16.0,0.53,77.0,7.07,169.0,15.53,2536.0,851.0,279.0,16.0,2863.0,0.0,1.0,7.0,44.0,40.0,429.0,615.0
17031500100,Illinois,Cook County,1,3644,1423,0,0.0,0.0,0,1,0,1,1,1,10.7,66324.0,0,1,0,1,0,1,,3527.0,,,1068.0,,3527.0,96.8,1068.0,29.31,812.0,22.29,689.0,18.9,24.0,0.66,3456.0,94.85,0.0,0.0,0.0,0.0,0.0,0.0,47.0,1.29,36.0,0.99,241.0,16.91,200.0,14.03,,,,,,,,,,,,,,,,,,,,,,,,,,,896.0,838.0,709.0,24.0,3572.0,0.0,0.0,0.0,48.0,36.0,273.0,224.0
17031500200,Illinois,Cook County,1,2015,737,0,0.0,0.0,0,1,0,1,1,1,37.2,30724.0,0,1,0,1,0,1,,1418.0,,,880.0,,1418.0,70.38,880.0,43.66,445.0,22.1,139.0,6.91,12.0,0.62,1372.0,68.09,2.0,0.1,0.0,0.0,4.0,0.17,28.0,1.39,24.0,1.19,149.0,20.16,311.0,42.15,,,,,,,,,,,,,,,,,,,,,,,,,,,1267.0,670.0,171.0,19.0,1944.0,2.0,0.0,4.0,46.0,38.0,218.0,477.0
17031500300,Illinois,Cook County,1,1666,780,0,0.0,0.0,0,1,0,1,1,1,25.3,44737.0,0,1,0,1,0,1,,854.0,,,386.0,,854.0,51.28,386.0,23.17,188.0,11.31,100.0,6.03,387.0,23.24,310.0,18.63,1.0,0.06,0.0,0.0,5.0,0.33,150.0,9.02,284.0,17.06,102.0,13.05,70.0,8.93,,,,,,,,,,,,,,,,,,,,,,,,,,,689.0,360.0,176.0,743.0,651.0,5.0,0.0,12.0,255.0,497.0,179.0,129.0
17031510100,Illinois,Cook County,1,3530,1068,0,59.0,1.67,0,1,0,1,1,1,23.6,43482.0,0,1,0,1,0,1,0.0,3483.0,0.0,0.0,1839.0,0.0,3483.0,98.66,1839.0,52.09,1076.0,30.49,411.0,11.64,1697.0,48.07,270.0,7.66,12.0,0.34,1.0,0.03,59.0,1.66,1444.0,40.9,2810.0,79.59,206.0,19.3,340.0,31.85,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.01,1657.0,1091.0,418.0,1719.0,273.0,12.0,1.0,59.0,1466.0,2848.0,204.0,328.0
17031510200,Illinois,Cook County,1,2986,1053,0,0.0,0.0,0,1,0,0,0,1,31.8,51250.0,0,1,0,1,0,0,15.0,1685.0,15.0,7.0,767.0,7.0,1685.0,56.43,767.0,25.67,414.0,13.87,273.0,9.13,155.0,5.2,1382.0,46.27,2.0,0.07,0.0,0.0,8.0,0.27,138.0,4.63,235.0,7.86,18.0,1.67,97.0,9.19,15.0,0.51,7.0,0.22,5.0,0.15,3.0,0.08,5.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.32,13.0,0.45,0.0,0.0,1.0,0.07,1552.0,756.0,463.0,425.0,2219.0,2.0,0.0,13.0,327.0,575.0,67.0,185.0
17031510300,Illinois,Cook County,1,5360,1979,0,16.0,0.3,0,1,0,0,0,1,22.7,37237.0,0,1,0,1,0,0,4.0,2393.0,4.0,3.0,1342.0,3.0,2393.0,44.64,1342.0,25.04,613.0,11.44,378.0,7.05,23.0,0.42,2313.0,43.15,1.0,0.03,0.0,0.0,3.0,0.06,53.0,0.99,40.0,0.74,97.0,4.91,307.0,15.54,4.0,0.07,3.0,0.05,1.0,0.01,1.0,0.02,0.0,0.0,4.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05,1.0,0.03,3150.0,1362.0,883.0,35.0,5218.0,3.0,0.0,4.0,100.0,55.0,347.0,731.0
17031520100,Illinois,Cook County,1,2075,575,0,2.0,0.1,0,1,0,0,0,1,13.6,46620.0,0,1,0,1,0,0,0.0,1410.0,0.0,0.0,840.0,0.0,1410.0,67.95,840.0,40.47,496.0,23.89,94.0,4.52,595.0,28.68,92.0,4.45,0.0,0.0,4.0,0.19,8.0,0.4,710.0,34.23,1187.0,57.2,55.0,9.54,144.0,25.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1078.0,708.0,154.0,933.0,131.0,0.0,4.0,22.0,985.0,1741.0,68.0,179.0
17031520200,Illinois,Cook County,1,3817,1103,0,2.0,0.05,0,1,0,1,1,1,25.0,41282.0,0,1,0,1,0,1,,1943.0,,,1342.0,,1943.0,50.91,1342.0,35.16,662.0,17.33,138.0,3.61,666.0,17.45,258.0,6.75,6.0,0.16,0.0,0.0,43.0,1.13,970.0,25.42,1551.0,40.63,196.0,17.75,240.0,21.73,,,,,,,,,,,,,,,,,,,,,,,,,,,2528.0,1308.0,264.0,1468.0,406.0,12.0,0.0,70.0,1861.0,3122.0,305.0,447.0
17031520300,Illinois,Cook County,1,6215,1737,0,0.0,0.0,0,0,0,0,0,1,27.7,47563.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2726.0,2035.0,511.0,3279.0,142.0,12.0,0.0,53.0,2729.0,5302.0,198.0,468.0
17031520400,Illinois,Cook County,1,4090,1265,0,0.0,0.0,0,0,0,0,0,1,16.3,53989.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2071.0,1210.0,451.0,2195.0,88.0,9.0,0.0,40.0,1758.0,3309.0,130.0,306.0
17031520500,Illinois,Cook County,1,4301,1479,0,0.0,0.0,0,1,0,0,0,1,11.4,66667.0,0,1,0,1,0,0,,849.0,,,378.0,,849.0,19.74,378.0,8.78,238.0,5.54,100.0,2.33,550.0,12.78,21.0,0.5,6.0,0.13,0.0,0.0,6.0,0.15,266.0,6.19,504.0,11.71,40.0,2.73,35.0,2.34,,,,,,,,,,,,,,,,,,,,,,,,,,,1775.0,1084.0,589.0,2905.0,73.0,28.0,0.0,28.0,1267.0,2729.0,98.0,181.0
17031520600,Illinois,Cook County,1,2544,789,0,0.0,0.0,0,1,0,0,0,1,16.6,52147.0,0,1,0,1,0,0,,1493.0,,,810.0,,1493.0,58.69,810.0,31.84,444.0,17.44,197.0,7.75,972.0,38.21,49.0,1.91,9.0,0.34,0.0,0.0,17.0,0.65,447.0,17.58,1113.0,43.75,50.0,6.34,58.0,7.36,,,,,,,,,,,,,,,,,,,,,,,,,,,1524.0,753.0,350.0,1668.0,71.0,17.0,1.0,33.0,754.0,1873.0,87.0,101.0
17031530100,Illinois,Cook County,1,2371,714,0,3.0,0.13,1,1,1,1,1,1,26.6,46500.0,1,1,1,1,1,1,635.0,2371.0,635.0,339.0,1341.0,339.0,2371.0,100.0,1341.0,56.55,732.0,30.87,260.0,10.97,457.0,19.27,1177.0,49.64,3.0,0.13,2.0,0.08,8.0,0.34,724.0,30.54,1136.0,47.91,212.0,29.74,328.0,45.98,635.0,26.76,339.0,14.3,204.0,8.59,59.0,2.49,191.0,8.05,216.0,9.1,0.0,0.01,0.0,0.0,1.0,0.06,226.0,9.54,405.0,17.08,38.0,5.29,87.0,12.12,1280.0,732.0,260.0,457.0,1177.0,3.0,2.0,8.0,724.0,1136.0,245.0,349.0
17031530200,Illinois,Cook County,1,5152,1505,0,6.0,0.12,0,1,0,1,1,1,32.4,51188.0,0,1,0,1,0,1,,1384.0,,,711.0,,1384.0,26.87,711.0,13.81,426.0,8.26,159.0,3.08,5.0,0.1,1330.0,25.82,0.0,0.0,0.0,0.0,12.0,0.23,37.0,0.71,19.0,0.37,123.0,8.18,162.0,10.77,,,,,,,,,,,,,,,,,,,,,,,,,,,2067.0,1597.0,612.0,20.0,5018.0,0.0,1.0,22.0,91.0,67.0,342.0,503.0
17031530300,Illinois,Cook County,1,4273,1469,0,0.0,0.0,0,0,0,0,0,1,21.9,52166.0,0,0,0,0,0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1750.0,1081.0,795.0,25.0,4179.0,1.0,0.0,11.0,57.0,58.0,163.0,385.0
17031530400,Illinois,Cook County,1,2223,729,0,0.0,0.0,0,1,0,1,1,1,23.5,60625.0,0,1,0,1,0,1,,1788.0,,,837.0,,1788.0,80.41,837.0,37.66,517.0,23.28,198.0,8.92,19.0,0.86,1738.0,78.17,1.0,0.04,0.0,0.0,4.0,0.18,26.0,1.17,11.0,0.48,135.0,18.45,168.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,870.0,619.0,255.0,24.0,2117.0,2.0,0.0,4.0,76.0,60.0,150.0,213.0
17031530501,Illinois,Cook County,1,5402,1611,0,70.0,1.3,0,1,0,0,0,1,20.0,54491.0,0,1,0,1,0,0,15.0,2741.0,15.0,4.0,909.0,4.0,2741.0,50.73,909.0,16.83,765.0,14.16,361.0,6.67,14.0,0.26,2666.0,49.35,2.0,0.04,0.0,0.0,7.0,0.13,52.0,0.96,42.0,0.77,95.0,5.9,274.0,16.98,15.0,0.27,4.0,0.08,4.0,0.07,2.0,0.04,0.0,0.0,15.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,2.0,0.1,1820.0,1629.0,636.0,26.0,5257.0,3.0,0.0,17.0,99.0,70.0,221.0,510.0
17031530502,Illinois,Cook County,1,1667,547,0,0.0,0.0,1,1,1,0,0,1,21.7,45000.0,1,1,1,1,1,0,807.0,1667.0,807.0,389.0,804.0,389.0,1667.0,100.0,804.0,48.26,435.0,26.09,250.0,15.0,5.0,0.3,1636.0,98.14,1.0,0.06,0.0,0.0,2.0,0.12,23.0,1.38,19.0,1.14,82.0,15.06,209.0,38.22,807.0,48.41,389.0,23.36,209.0,12.55,135.0,8.12,2.0,0.1,795.0,47.71,1.0,0.06,0.0,0.0,2.0,0.12,7.0,0.43,7.0,0.45,41.0,7.43,103.0,18.86,749.0,435.0,250.0,5.0,1636.0,1.0,0.0,2.0,23.0,19.0,78.0,198.0
17031530503,Illinois,Cook County,1,5345,1784,0,0.0,0.0,1,1,1,1,1,1,28.8,45952.0,1,1,1,1,1,1,728.0,5345.0,728.0,324.0,2568.0,324.0,5345.0,100.0,2568.0,48.04,1419.0,26.55,761.0,14.24,25.0,0.47,5231.0,97.87,4.0,0.07,0.0,0.0,4.0,0.07,81.0,1.52,57.0,1.07,274.0,15.35,616.0,34.54,728.0,13.62,324.0,6.06,207.0,3.87,99.0,1.86,6.0,0.12,704.0,13.16,0.0,0.0,0.0,0.0,1.0,0.02,17.0,0.31,4.0,0.08,40.0,2.22,85.0,4.77,2852.0,1419.0,761.0,25.0,5231.0,4.0,0.0,4.0,81.0,57.0,267.0,603.0
17031530600,Illinois,Cook County,1,3207,1128,0,2.0,0.06,1,1,1,1,1,1,28.8,40093.0,1,1,1,1,1,1,1502.0,3207.0,1502.0,1013.0,2093.0,1013.0,3207.0,100.0,2093.0,65.26,899.0,28.03,385.0,12.0,30.0,0.94,3117.0,97.19,1.0,0.03,0.0,0.0,1.0,0.03,58.0,1.81,42.0,1.31,249.0,22.11,509.0,45.16,1502.0,46.84,1013.0,31.6,409.0,12.74,189.0,5.89,19.0,0.59,1450.0,45.22,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1.03,25.0,0.77,126.0,11.19,234.0,20.77,1719.0,899.0,385.0,30.0,3117.0,1.0,0.0,1.0,58.0,42.0,213.0,429.0
17031540101,Illinois,Cook County,1,3373,1044,0,48.0,1.42,1,1,1,1,1,1,52.9,19881.0,1,1,1,1,1,1,3112.0,3373.0,3112.0,2592.0,2803.0,2592.0,3373.0,100.0,2803.0,83.11,1567.0,46.46,122.0,3.62,59.0,1.75,3200.0,94.87,2.0,0.06,0.0,0.0,4.0,0.12,108.0,3.2,112.0,3.32,575.0,55.08,637.0,61.01,3112.0,92.26,2592.0,76.85,1481.0,43.92,108.0,3.21,30.0,0.88,3027.0,89.75,1.0,0.02,0.0,0.0,4.0,0.12,50.0,1.49,50.0,1.49,535.0,51.21,593.0,56.76,3434.0,1567.0,122.0,59.0,3200.0,2.0,0.0,4.0,108.0,112.0,777.0,881.0
