,CensusTract,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
21295,17031291200,2240,708,0,0.0,0.0,0,0,0,0,0,1,45.3,19688.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1789.0,837.0,113.0,26.0,2190.0,4.0,0.0,1.0,19.0,40.0,448.0,457.0
21296,17031291600,1055,325,0,0.0,0.0,0,0,0,0,0,1,19.7,40893.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539.0,339.0,53.0,327.0,262.0,21.0,0.0,12.0,433.0,737.0,42.0,41.0
21297,17031292200,2961,964,0,0.0,0.0,0,0,0,0,0,1,48.2,35875.0,0,0,0,0,0,0,0,0,9.0,0.3,6.0,0.19,4.0,0.12,0.0,0.01,0.0,0.0,6.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.08,2.0,0.08,1.0,0.11,1.0,0.12,1577.0,959.0,257.0,67.0,2790.0,6.0,0.0,2.0,96.0,87.0,394.0,522.0
21298,17031292400,2268,732,0,3.0,0.13,0,0,0,0,0,1,38.4,42969.0,0,0,0,0,0,0,0,0,73.0,3.22,41.0,1.81,29.0,1.26,6.0,0.26,3.0,0.13,66.0,2.92,1.0,0.02,0.0,0.0,0.0,0.0,3.0,0.15,4.0,0.18,9.0,1.23,8.0,1.14,1287.0,749.0,192.0,40.0,2186.0,3.0,0.0,1.0,38.0,51.0,260.0,215.0
21299,17031292500,4140,1392,0,0.0,0.0,0,1,0,1,1,1,27.7,42224.0,0,1,0,1,0,0,0,1,631.0,15.23,349.0,8.43,169.0,4.09,91.0,2.21,10.0,0.25,603.0,14.57,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.41,18.0,0.43,109.0,7.8,105.0,7.52,2081.0,1251.0,503.0,37.0,3984.0,3.0,4.0,8.0,104.0,100.0,574.0,639.0
21300,17031300500,3257,860,0,0.0,0.0,0,0,0,0,0,1,20.7,37689.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1885.0,1004.0,159.0,1203.0,358.0,10.0,0.0,35.0,1651.0,2815.0,207.0,197.0
21301,17031300600,3212,831,0,99.0,3.08,0,0,0,0,0,1,24.7,50170.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1466.0,1042.0,233.0,1215.0,612.0,14.0,0.0,49.0,1322.0,2485.0,167.0,211.0
21302,17031300700,5194,1311,0,0.0,0.0,0,0,0,0,0,1,32.7,35714.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3232.0,1879.0,230.0,1876.0,175.0,7.0,0.0,51.0,3085.0,4930.0,380.0,391.0
21303,17031300800,4610,1193,0,0.0,0.0,0,0,0,0,0,1,42.0,27128.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2958.0,1675.0,228.0,1756.0,117.0,4.0,0.0,59.0,2674.0,4416.0,262.0,553.0
21304,17031300900,5050,1315,0,12.0,0.24,0,0,0,0,0,1,37.2,30000.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3124.0,1887.0,212.0,2153.0,99.0,2.0,0.0,71.0,2725.0,4876.0,256.0,445.0
21305,17031301100,2617,730,0,0.0,0.0,0,0,0,0,0,1,31.7,30491.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1639.0,922.0,152.0,1165.0,124.0,9.0,1.0,31.0,1287.0,2369.0,215.0,272.0
21306,17031301200,4012,1112,0,20.0,0.5,0,0,0,0,0,1,34.5,31944.0,0,0,0,0,0,0,0,0,94.0,2.33,49.0,1.23,32.0,0.8,6.0,0.15,40.0,1.0,42.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.29,49.0,1.21,8.0,0.7,13.0,1.16,2714.0,1331.0,233.0,1691.0,236.0,4.0,0.0,34.0,2047.0,3642.0,248.0,512.0
21307,17031301600,4654,1202,0,8.0,0.17,0,0,0,0,0,1,32.8,31932.0,0,0,0,0,0,0,0,0,382.0,8.21,230.0,4.95,134.0,2.88,19.0,0.41,131.0,2.81,4.0,0.08,0.0,0.0,0.0,0.0,12.0,0.27,235.0,5.06,371.0,7.97,9.0,0.74,38.0,3.14,3078.0,1542.0,268.0,2141.0,42.0,0.0,0.0,99.0,2372.0,4557.0,197.0,485.0
21308,17031301701,4381,1136,0,0.0,0.0,0,0,0,0,0,1,35.2,35578.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2534.0,1345.0,254.0,2199.0,36.0,7.0,0.0,50.0,2089.0,4323.0,265.0,414.0
21309,17031301702,4045,1011,0,0.0,0.0,0,1,0,0,0,1,20.2,42733.0,0,1,0,1,0,0,0,0,528.0,13.05,395.0,9.77,184.0,4.55,23.0,0.57,264.0,6.53,7.0,0.17,0.0,0.0,0.0,0.0,6.0,0.15,251.0,6.19,511.0,12.62,10.0,0.96,35.0,3.45,3091.0,1418.0,181.0,2113.0,15.0,7.0,3.0,86.0,1821.0,3936.0,194.0,264.0
21310,17031301801,4005,1032,0,4.0,0.1,0,0,0,0,0,1,23.1,36275.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2146.0,1365.0,217.0,1789.0,53.0,12.0,0.0,55.0,2096.0,3887.0,91.0,351.0
21311,17031301802,3518,925,0,1.0,0.03,0,0,0,0,0,1,24.3,36150.0,0,0,0,0,0,0,0,0,4.0,0.11,3.0,0.09,1.0,0.03,0.0,0.0,1.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.07,4.0,0.1,0.0,0.02,0.0,0.03,2459.0,1140.0,186.0,1549.0,76.0,13.0,0.0,51.0,1829.0,3403.0,157.0,269.0
21312,17031301803,5357,1326,0,0.0,0.0,0,0,0,0,0,1,28.3,39545.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2955.0,1867.0,268.0,2653.0,40.0,8.0,1.0,53.0,2602.0,5236.0,279.0,459.0
21313,17031310200,1336,572,0,60.0,4.49,0,0,0,0,0,0,13.9,70000.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,231.0,101.0,782.0,88.0,39.0,0.0,21.0,406.0,794.0,141.0,59.0
21314,17031310300,1697,644,0,0.0,0.0,0,1,0,0,0,1,21.5,56750.0,0,1,0,1,0,0,0,0,961.0,56.61,436.0,25.72,259.0,15.27,65.0,3.84,393.0,23.14,41.0,2.43,25.0,1.45,0.0,0.0,24.0,1.39,479.0,28.2,762.0,44.91,96.0,14.96,64.0,9.92,819.0,386.0,116.0,830.0,69.0,59.0,3.0,30.0,706.0,1147.0,205.0,136.0
21315,17031310400,1332,527,0,0.0,0.0,0,0,0,0,1,0,10.8,82583.0,0,1,0,1,0,0,0,1,1332.0,100.0,522.0,39.2,332.0,24.92,101.0,7.58,668.0,50.15,74.0,5.56,31.0,2.33,0.0,0.0,26.0,1.95,533.0,40.02,991.0,74.4,156.0,29.69,41.0,7.85,463.0,332.0,101.0,668.0,74.0,31.0,0.0,26.0,533.0,991.0,155.0,41.0
21316,17031310500,1700,559,0,6.0,0.35,0,1,0,1,1,1,16.2,55074.0,0,1,0,1,0,0,0,1,1351.0,79.45,545.0,32.04,359.0,21.09,109.0,6.4,571.0,33.6,37.0,2.19,5.0,0.29,0.0,0.0,23.0,1.33,714.0,42.03,1192.0,70.11,142.0,25.37,76.0,13.66,603.0,453.0,134.0,712.0,46.0,8.0,0.0,25.0,909.0,1498.0,169.0,91.0
21317,17031310600,5868,2155,0,216.0,3.68,0,0,0,0,0,1,26.2,44578.0,0,0,0,0,0,0,0,0,451.0,7.69,199.0,3.4,78.0,1.32,71.0,1.2,186.0,3.16,79.0,1.35,16.0,0.28,0.0,0.0,13.0,0.22,157.0,2.68,288.0,4.91,91.0,4.2,51.0,2.39,2499.0,1364.0,437.0,2695.0,404.0,87.0,2.0,65.0,2615.0,4590.0,912.0,500.0
21318,17031310700,1692,602,0,32.0,1.89,0,0,0,0,0,1,29.6,44231.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,757.0,437.0,137.0,805.0,26.0,16.0,3.0,36.0,806.0,1435.0,215.0,86.0
21319,17031310800,4516,1417,0,1.0,0.02,0,0,0,0,0,1,10.7,60000.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1826.0,1311.0,337.0,2018.0,107.0,26.0,0.0,84.0,2281.0,3978.0,495.0,236.0
21320,17031310900,5123,1649,0,0.0,0.0,0,0,0,0,0,1,25.6,36128.0,0,0,0,0,0,0,0,0,102.0,1.99,53.0,1.04,32.0,0.63,10.0,0.19,21.0,0.41,4.0,0.07,0.0,0.0,0.0,0.0,1.0,0.02,76.0,1.49,94.0,1.83,6.0,0.34,5.0,0.3,2736.0,1505.0,298.0,2200.0,105.0,45.0,0.0,71.0,2702.0,4468.0,378.0,283.0
21321,17031320100,10848,6680,0,257.0,2.37,0,0,0,0,0,0,7.5,165688.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1609.0,684.0,1329.0,7495.0,780.0,2072.0,5.0,28.0,468.0,727.0,3473.0,0.0
21322,17031320400,2518,302,1,2021.0,80.26,0,0,0,0,0,0,10.5,250001.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,41.0,52.0,1777.0,444.0,144.0,2.0,11.0,140.0,202.0,243.0,0.0
21323,17031320600,4256,2280,0,610.0,14.33,0,0,0,0,0,0,14.9,152730.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,943.0,230.0,281.0,2633.0,696.0,697.0,1.0,4.0,225.0,252.0,1125.0,95.0
21324,17031330100,16735,9751,0,307.0,1.83,0,0,0,0,0,0,9.1,174967.0,0,0,0,0,0,0,0,0,478.0,2.86,193.0,1.15,53.0,0.32,23.0,0.14,281.0,1.68,71.0,0.42,94.0,0.56,0.0,0.0,1.0,0.0,31.0,0.19,35.0,0.21,50.0,0.51,23.0,0.23,3573.0,1862.0,1292.0,9110.0,4406.0,2420.0,7.0,23.0,769.0,1015.0,1830.0,1015.0
21325,17031330200,3806,1821,0,0.0,0.0,0,0,0,0,0,0,13.9,141875.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,824.0,792.0,540.0,1652.0,1252.0,749.0,0.0,2.0,151.0,148.0,554.0,237.0
21326,17031340300,1786,686,0,0.0,0.0,0,0,0,0,0,1,33.9,35272.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1134.0,311.0,341.0,378.0,18.0,1343.0,0.0,1.0,46.0,86.0,244.0,183.0
21327,17031340400,1900,695,0,3.0,0.16,0,0,0,0,0,1,28.4,47171.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1135.0,335.0,201.0,330.0,33.0,1466.0,0.0,6.0,65.0,93.0,191.0,114.0
21328,17031340500,1544,860,0,0.0,0.0,0,1,0,1,1,1,34.0,40641.0,0,1,0,1,0,0,0,1,1452.0,94.01,683.0,44.26,133.0,8.6,463.0,29.98,738.0,47.79,193.0,12.47,452.0,29.27,0.0,0.0,9.0,0.57,61.0,3.93,138.0,8.95,368.0,42.77,226.0,26.32,806.0,139.0,501.0,773.0,212.0,486.0,0.0,9.0,64.0,146.0,390.0,240.0
21329,17031340600,907,385,0,0.0,0.0,0,1,0,1,1,1,61.8,15645.0,0,1,0,1,0,0,0,1,907.0,100.0,806.0,88.85,261.0,28.78,156.0,17.2,1.0,0.11,899.0,99.12,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.77,1.0,0.11,269.0,70.0,218.0,56.51,948.0,261.0,156.0,1.0,899.0,0.0,0.0,0.0,7.0,1.0,301.0,243.0
21330,17031350100,2144,1438,0,0.0,0.0,0,1,0,1,1,1,31.1,74167.0,0,1,0,1,0,0,0,1,1192.0,55.6,615.0,28.67,91.0,4.25,128.0,5.97,115.0,5.37,661.0,30.84,374.0,17.44,0.0,0.0,1.0,0.04,41.0,1.91,28.0,1.32,184.0,12.81,35.0,2.47,1018.0,132.0,221.0,158.0,1164.0,752.0,0.0,1.0,69.0,46.0,340.0,64.0
21331,17031350400,389,150,0,0.0,0.0,0,0,0,0,0,1,61.4,17332.0,0,0,0,0,0,0,0,0,40.0,10.37,34.0,8.76,14.0,3.67,2.0,0.56,0.0,0.0,39.0,9.9,0.0,0.0,0.0,0.0,1.0,0.37,0.0,0.09,2.0,0.56,11.0,7.41,11.0,7.32,1707.0,132.0,25.0,0.0,377.0,0.0,0.0,8.0,4.0,12.0,487.0,481.0
21332,17031351000,3267,1917,0,0.0,0.0,0,0,0,0,0,1,29.8,25230.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1469.0,371.0,521.0,146.0,2412.0,590.0,0.0,3.0,116.0,55.0,787.0,159.0
21333,17031351100,1960,793,0,0.0,0.0,0,0,0,0,0,1,77.1,10131.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1876.0,754.0,146.0,19.0,1898.0,5.0,0.0,4.0,34.0,27.0,486.0,602.0
21334,17031351400,1437,685,0,69.0,4.8,0,1,0,1,1,1,62.9,16004.0,0,1,0,1,0,0,0,1,1004.0,69.85,768.0,53.42,227.0,15.76,155.0,10.79,18.0,1.27,955.0,66.44,2.0,0.14,0.0,0.0,13.0,0.9,16.0,1.09,8.0,0.55,331.0,48.32,339.0,49.55,1404.0,355.0,172.0,33.0,1363.0,2.0,0.0,13.0,26.0,21.0,474.0,486.0
21335,17031351500,255,100,0,0.0,0.0,0,1,0,0,0,1,45.7,48432.5,0,1,0,1,0,0,0,0,255.0,100.0,162.0,63.65,62.0,24.31,11.0,4.31,36.0,14.12,197.0,77.25,20.0,7.84,0.0,0.0,1.0,0.39,1.0,0.39,3.0,1.18,28.0,27.65,43.0,43.09,492.0,62.0,11.0,36.0,197.0,20.0,0.0,1.0,1.0,3.0,86.0,134.0
21336,17031360200,1443,602,0,0.0,0.0,0,0,0,0,0,1,27.1,31350.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1106.0,504.0,79.0,13.0,1396.0,3.0,2.0,3.0,26.0,23.0,349.0,276.0
21337,17031380100,1924,979,0,1.0,0.05,0,0,0,0,0,1,39.4,38063.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1224.0,378.0,376.0,64.0,1787.0,5.0,0.0,2.0,66.0,55.0,504.0,521.0
21338,17031380200,1680,1097,0,0.0,0.0,0,0,0,0,0,1,34.0,48432.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,949.0,222.0,725.0,22.0,1596.0,3.0,0.0,9.0,50.0,16.0,585.0,421.0
21339,17031380500,752,288,0,0.0,0.0,0,0,0,0,0,1,49.8,21488.0,0,0,0,0,0,0,0,0,0.0,0.06,0.0,0.05,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.04,0.0,0.06,701.0,290.0,38.0,3.0,733.0,0.0,0.0,2.0,14.0,13.0,143.0,215.0
21340,17031380700,1243,489,0,197.0,15.85,0,0,0,0,0,1,21.6,44041.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,235.0,177.0,29.0,1177.0,3.0,0.0,0.0,34.0,28.0,166.0,159.0
21341,17031381200,2167,1020,0,0.0,0.0,0,0,0,0,0,1,22.6,79698.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695.0,557.0,223.0,23.0,2071.0,6.0,2.0,1.0,64.0,37.0,429.0,258.0
21342,17031381400,1612,592,0,2.0,0.12,0,1,0,1,1,1,14.9,35167.0,0,1,0,1,0,0,0,1,1330.0,82.49,685.0,42.49,438.0,27.2,84.0,5.2,9.0,0.57,1300.0,80.62,0.0,0.0,0.0,0.0,2.0,0.12,19.0,1.18,5.0,0.34,164.0,27.7,140.0,23.73,817.0,517.0,105.0,11.0,1578.0,0.0,0.0,2.0,21.0,8.0,237.0,203.0
21343,17031381500,237,109,0,0.0,0.0,0,1,0,0,0,1,49.3,28942.0,0,1,0,1,0,0,0,0,117.0,49.4,83.0,35.04,31.0,13.09,8.0,3.4,3.0,1.23,109.0,46.17,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,7.0,2.83,17.0,15.38,27.0,24.99,266.0,62.0,16.0,8.0,220.0,0.0,0.0,0.0,9.0,14.0,56.0,91.0
21344,17031381800,1188,591,0,31.0,2.61,0,1,0,1,1,1,23.4,60938.0,0,1,0,1,0,0,0,1,942.0,79.3,386.0,32.48,221.0,18.61,112.0,9.43,23.0,1.9,887.0,74.63,1.0,0.09,0.0,0.0,1.0,0.11,31.0,2.57,24.0,1.98,172.0,29.04,126.0,21.39,493.0,281.0,131.0,33.0,1111.0,2.0,0.0,3.0,39.0,37.0,225.0,167.0
21345,17031381900,1295,554,0,0.0,0.0,0,0,0,0,0,1,21.0,56250.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.0,360.0,143.0,62.0,1197.0,7.0,0.0,1.0,28.0,26.0,164.0,190.0
21346,17031390100,1268,520,0,0.0,0.0,0,0,0,0,0,0,12.4,90893.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.0,368.0,75.0,51.0,1158.0,13.0,2.0,1.0,43.0,29.0,136.0,152.0
21347,17031390200,1840,819,0,6.0,0.33,0,0,0,0,0,0,7.5,116500.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.0,492.0,101.0,149.0,1555.0,57.0,0.0,3.0,76.0,69.0,109.0,110.0
21348,17031390300,2743,1362,0,142.0,5.18,0,0,0,0,0,1,38.3,48432.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1650.0,687.0,416.0,77.0,2581.0,15.0,0.0,6.0,64.0,40.0,635.0,513.0
21349,17031390400,2934,1478,0,198.0,6.75,0,0,0,0,0,1,28.9,48432.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1377.0,623.0,647.0,159.0,2654.0,22.0,0.0,4.0,95.0,55.0,643.0,428.0
21350,17031390500,1598,746,0,3.0,0.19,0,0,0,0,0,0,19.9,106250.0,0,1,0,1,0,0,0,0,552.0,34.57,159.0,9.96,133.0,8.34,62.0,3.87,153.0,9.54,352.0,22.05,22.0,1.36,0.0,0.0,0.0,0.03,25.0,1.58,14.0,0.86,68.0,9.11,28.0,3.71,431.0,336.0,168.0,366.0,1101.0,60.0,0.0,2.0,69.0,49.0,206.0,84.0
21351,17031390600,1866,863,0,8.0,0.43,0,0,0,0,0,0,13.0,106458.0,0,0,0,0,0,0,0,0,308.0,16.5,91.0,4.86,74.0,3.97,46.0,2.47,157.0,8.42,131.0,6.99,9.0,0.47,0.0,0.0,0.0,0.01,11.0,0.59,9.0,0.48,37.0,4.25,19.0,2.22,514.0,415.0,249.0,869.0,774.0,113.0,0.0,2.0,108.0,59.0,228.0,119.0
21352,17031390700,5592,3391,0,0.0,0.0,0,0,0,0,0,0,17.6,114474.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1566.0,619.0,1091.0,1480.0,3140.0,695.0,2.0,9.0,266.0,241.0,1022.0,124.0
21353,17031400300,1567,550,0,36.0,2.3,0,1,0,1,1,1,41.0,35313.0,0,1,0,1,0,0,0,1,1565.0,99.87,1017.0,64.91,512.0,32.67,90.0,5.74,9.0,0.57,1538.0,98.15,2.0,0.13,0.0,0.0,0.0,0.0,16.0,1.02,20.0,1.28,217.0,39.38,270.0,49.02,856.0,512.0,90.0,9.0,1540.0,2.0,0.0,0.0,16.0,20.0,241.0,300.0
21354,17031400400,1955,754,0,27.0,1.38,0,1,0,1,1,1,30.5,31649.0,0,1,0,1,0,0,0,1,1930.0,98.73,1222.0,62.5,632.0,32.32,93.0,4.78,11.0,0.56,1887.0,96.5,2.0,0.1,0.0,0.0,2.0,0.1,29.0,1.46,16.0,0.84,307.0,40.72,290.0,38.45,1321.0,640.0,95.0,11.0,1911.0,2.0,0.0,2.0,29.0,17.0,322.0,304.0
21355,17031400500,2258,799,0,0.0,0.0,0,1,0,1,1,1,27.9,30313.0,0,1,0,1,0,0,0,1,2086.0,92.38,1257.0,55.65,712.0,31.54,190.0,8.4,11.0,0.5,2032.0,89.99,2.0,0.09,0.0,0.0,2.0,0.09,39.0,1.72,23.0,1.03,367.0,45.92,289.0,36.11,1067.0,769.0,202.0,12.0,2202.0,2.0,0.0,2.0,40.0,25.0,379.0,297.0
21356,17031400800,2701,1066,0,0.0,0.0,0,0,0,0,0,1,45.8,24073.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1668.0,950.0,203.0,9.0,2651.0,2.0,0.0,7.0,32.0,9.0,642.0,752.0
